Bid No,Items,Quantity,Department Name And Address,Start Date,End Date,RA available
GEM/2025/B/6854074,Isolator VALVO VFB 1170,1,Ministry of Civil Aviation Airports Authority of India (AAI),2025-11-06T12:16:21Z,2025-11-06T12:16:21Z,No
GEM/2025/B/6852368,RF DPDT Relay,1,Ministry of Civil Aviation Airports Authority of India (AAI),2025-11-06T12:17:29Z,2025-11-06T12:17:29Z,No
GEM/2025/B/6765571,"magnetic stirrers,magnetic stirrers",8,Ministry of Defence Department of Defence Research & Development,2025-11-07T16:52:21Z,2025-11-07T16:52:21Z,No
GEM/2025/B/6732238,Inductively Coupled Plasma Optical Emission spectroscopy,1,Ministry of Commerce and Industry Department for Promotion of Industry &amp; Internal Trade,2025-10-16T14:28:08Z,2025-10-16T14:28:08Z,No
GEM/2025/B/6866662,"SUPPLY, INSTALLATION, COMMISSIONING & TRAINING OF RECORDABLE ULTRASONIC FLAW DETECTOR",1,Ministry of Micro Small and Medium Enterprises Ministry of Micro Small and Medium Enterprises,2025-11-07T17:10:41Z,2025-11-07T17:10:41Z,No
GEM/2025/B/6864288,"Workplace Space Management Unit,Workplace Security Infrastructure,Operational Workstation Component",63,Ministry of Defence Department of Defence Research & Development,2025-11-07T17:05:41Z,2025-11-07T17:05:41Z,No
GEM/2025/B/6789635,AMC of Integrated Security and Surveillance System - Outdoor Perimeter Security; Comprehensive; Sof,1,Ministry of Home Affairs Central Police Organisation,2025-10-21T17:02:56Z,2025-10-21T17:02:56Z,No
GEM/2025/B/6867115,Digital Storage Oscilloscope,5,Ministry of Defence Department of Defence Production,2025-11-07T17:28:43Z,2025-11-07T17:28:43Z,No
GEM/2025/B/6811264,TEMPERATURE CALIBRATION UNIT,3,Ministry of Defence Department of Defence Production,2025-10-22T09:35:23Z,2025-10-22T09:35:23Z,No
GEM/2025/B/6810358,Portable Power Generators,126,PMO Department of Atomic Energy,2025-10-28T16:34:04Z,2025-10-28T16:34:04Z,No
GEM/2025/B/6860979,"Cap Tegafur 20mg and glimeracil 5point8 mg and Oteracil 15point8 mg,Icosapent Ethyl 1000mg Cap,Post",1527,Ministry of Defence Department of Military Affairs,2025-11-07T12:45:52Z,2025-11-07T12:45:52Z,No
GEM/2025/B/6842616,Custom Bid for Services - Manpower Cost for Carriage Watering of Pass Through Trains at Kacheguda  ,3,Ministry of Railways Indian Railways,2025-11-07T13:14:53Z,2025-11-07T13:14:53Z,No
GEM/2025/B/6863285,"Uniball Gel Pen Blue,XO Hauser Ball pens blue and black,Scribbling Note Pad Single Rule A5 Size,Mul",1106,Ministry of Defence Department of Defence Production,2025-11-06T21:24:56Z,2025-11-06T21:24:56Z,No
GEM/2025/B/6816290,"Electric Two Wheeler - Motorcycle, Scooter and Moped",3,Ministry of Defence Department of Defence Production,2025-10-27T11:26:51Z,2025-10-27T11:26:51Z,No
GEM/2025/B/6862623,Facility Management Service - Outcome Based,23736,Ministry of Railways Indian Railways,2025-11-06T18:14:58Z,2025-11-06T18:14:58Z,No
GEM/2025/B/6841685,"UHMWPE Composite Laminates (Size: 1500 mm X 1000 mm X 10 mm),UHMWPE Composite Laminates (Size: 1500",45,Ministry of Defence Department of Defence Research & Development,2025-11-06T18:03:05Z,2025-11-06T18:03:05Z,No
GEM/2025/B/6755765,"Ground Levelling,Base Preparation Asphalt,Retaining Wall,Cushion Synthetic System 8 Layers,Basketba",18638,Ministry of Defence Department of Military Affairs,2025-11-06T18:18:35Z,2025-11-06T18:18:35Z,No
GEM/2025/B/6863751,Flame Torch for Burner Rig Testing,1,Ministry of Science and Technology Department of Science and Technology (DST),2025-11-07T10:09:04Z,2025-11-07T10:09:04Z,No
GEM/2025/B/6859457,"CRTM 32 Inlet jaws item 1 as per drawing no. D53CRTM32M026P25,CRTM 32 Inlet jaws item 2 as per draw",1590,PMO Department of Atomic Energy,2025-11-07T10:10:14Z,2025-11-07T10:10:14Z,No
GEM/2025/B/6858263,Air Flow Controller as per annexure,8,PMO Department of Atomic Energy,2025-11-07T10:00:56Z,2025-11-07T10:00:56Z,No
GEM/2025/B/6824366,SITC OF HVAC CHILLER PLANT SYSTEM,1,Ministry of Defence Department of Defence Production,2025-10-27T12:49:41Z,2025-10-27T12:49:41Z,No
GEM/2025/B/6716022,"Desktop PC,ideo Conf and Streaming Facility,Visualiser,Digital Slide Presenter,LED,LCD,Iteractive T",17,Ministry of Defence Department of Military Affairs,2025-10-15T19:34:08Z,2025-10-15T19:34:08Z,No
GEM/2025/B/6858340,Supply of safety Hand gloves,1000,Ministry of Defence Department of Defence Production,2025-11-06T09:57:59Z,2025-11-06T09:57:59Z,No
GEM/2025/B/6853861,Multifunction Machine MFM (V2),1,PMO Department of Atomic Energy,2025-11-06T09:54:28Z,2025-11-06T09:54:28Z,No
GEM/2025/B/6850276,Linear Solenoids,30,Ministry of Finance Department of Economic Affairs,2025-11-06T10:09:56Z,2025-11-06T10:09:56Z,No
GEM/2025/B/6840039,"Messung ESD Chair,Messung Dismatching Typ ESD work Station Part No: AFM-TA-MS-JR",10,PMO Department of Atomic Energy,2025-11-06T10:06:07Z,2025-11-06T10:06:07Z,No
GEM/2025/B/6851991,Dslr / Compact / Handheld Camcorder Or Video Cameras (V2),2,Ministry of Railways Indian Railways,2025-11-06T10:22:49Z,2025-11-06T10:22:49Z,No
GEM/2025/B/6849744,Propeller Type AC Ventilating Fans - Exhaust Fans (V2) as per IS 2312,20,Ministry of Railways Indian Railways,2025-11-06T10:20:24Z,2025-11-06T10:20:24Z,No
GEM/2025/B/6771476,Automatic Brinell Hardness Testing Machine,1,Ministry of Defence Department of Defence Production,2025-10-09T17:25:40Z,2025-10-09T17:25:40Z,No
GEM/2025/B/6859343,"Matl Code: 10020216110000 Desc: ON-BOARD COOLANT LINE ASSEMBLY Drwg No: 131 11 04 00 00 00,Matl Cod",193,Ministry of Defence Department of Defence Production,2025-11-06T10:44:03Z,2025-11-06T10:44:03Z,No
GEM/2025/B/6858047,Treatment Couch (V2),1,Ministry of Railways Indian Railways,2025-11-08T10:41:12Z,2025-11-08T10:41:12Z,No
GEM/2025/B/6799441,Safety Footwear For Railway Workshop,15,Ministry of Railways Indian Railways,2025-10-29T12:56:03Z,2025-10-29T12:56:03Z,No
GEM/2025/B/6862176,AMC of Integrated Security and Surveillance System - Identity and Access Management - Security Serv,1,Ministry of Home Affairs Central Police Organisation,2025-11-06T16:29:52Z,2025-11-06T16:29:52Z,No
GEM/2025/B/6858566,Portable Fire Extinguishers (V2) ISI Marked to IS 15683,400,Ministry of Railways Indian Railways,2025-11-06T16:25:28Z,2025-11-06T16:25:28Z,No
GEM/2025/B/6858042,"ES51-107-00009,ES51-107-00011,ES51-107-00010,ES51-107-00498,ES51-107-00007,ES51-107-00013,ES51-107-",419,Ministry of Defence Department of Defence Production,2025-11-06T16:20:03Z,2025-11-06T16:20:03Z,No
GEM/2025/B/6857954,"ES50-037-00158,GS61-400-00084,GS61-400-00096,ES50-037-00159,GS61-400-00083,GS61-400-00097,GS61-400-",955,Ministry of Defence Department of Defence Production,2025-11-06T16:26:58Z,2025-11-06T16:26:58Z,No
GEM/2025/B/6857480,Thermal Cutting Lance,200,Ministry of Defence Department of Defence Production,2025-11-06T16:16:43Z,2025-11-06T16:16:43Z,No
GEM/2025/B/6855544,Industrial Safety Glove/Gauntlet (V2),250,Ministry of Railways Indian Railways,2025-11-06T16:17:46Z,2025-11-06T16:17:46Z,No
GEM/2025/B/6693673,"2500x1250x8.0mm thk MS PLATE, GRADE-E250, QUALITY - BR,ISMC 250 X 80 mm MS CHANNEL CONFIRMING TO IS",21004,PMO Department of Atomic Energy,2025-10-23T11:03:24Z,2025-10-23T11:03:24Z,No
GEM/2025/B/6860440,Computer Printer (V2),13,Ministry of Railways Indian Railways,2025-11-06T16:42:09Z,2025-11-06T16:42:09Z,No
GEM/2025/B/6851661,"DIAL PLATE FOR COINING PRESS,(Plate) 25mm DIA CHANGE PART FOR MRH-150,(Plate) 27mm DIA COIN CHANGE ",343,Ministry of Finance Department of Economic Affairs,2025-11-06T16:32:22Z,2025-11-06T16:32:22Z,No
GEM/2025/B/6864758,SITC of Pit less & machine room less elevator,1,Ministry of Defence Department of Defence Production,2025-11-07T18:08:07Z,2025-11-07T18:08:07Z,No
GEM/2025/B/6847715,"Terminal Strip Connectors,Terminal Strip Connectors,Terminal Strip Connectors",6200,Ministry of Railways Indian Railways,2025-11-03T10:59:08Z,2025-11-03T10:59:08Z,No
GEM/2025/B/6867454,Supply and Installation of EMMC-NAND Reconstructor (S/W+ H/W) .,1,Ministry of Electronics and Information Technology Department of Electronics and Information Technology,2025-11-07T18:35:13Z,2025-11-07T18:35:13Z,No
GEM/2025/B/6863176,"Digital Chairperson Discussion unit with removable microphone,Digital Delegate Discussion unit with",109,Ministry of Defence Department of Defence Research & Development,2025-11-07T18:24:15Z,2025-11-07T18:24:15Z,No
GEM/2025/B/6863118,Door Frame Metal Detector,7,Ministry of Defence Department of Defence Research & Development,2025-11-07T18:21:26Z,2025-11-07T18:21:26Z,No
GEM/2025/B/6867579,Accounting software (V2),1,Ministry of Micro Small and Medium Enterprises Ministry of Micro Small and Medium Enterprises,2025-11-07T18:52:59Z,2025-11-07T18:52:59Z,No
GEM/2025/B/6866824,Pole Mounted Stainless Steel Dustbin (V2),10,Ministry of Home Affairs Central Police Organisation,2025-11-07T18:51:47Z,2025-11-07T18:51:47Z,No
GEM/2025/B/6784462,"Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Co",5,Ministry of Defence Department of Defence Research & Development,2025-10-17T17:47:12Z,2025-10-17T17:47:12Z,No
GEM/2025/B/6866741,"Pedestal Fan Make Crompton,Godrej Interio Almirah Steel with 4 Shelves,A4 Spiral Binding machine,Go",23,Ministry of Defence Department of Defence Research & Development,2025-11-07T16:44:53Z,2025-11-07T16:44:53Z,No
GEM/2025/B/6866664,"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - CMC OF EQUIPMENT R",1,Ministry of Labour and Employment Employees State Insuarnce Corporation,2025-11-07T16:32:02Z,2025-11-07T16:32:02Z,No
GEM/2025/B/6864881,"60 KVA Modular UPS,75 KVA 3 Phase K 13 ISOLATION TRANSFORMER,3 Phase Static transfer Switch,Mainten",17,Ministry of Civil Aviation Airports Authority of India (AAI),2025-11-07T16:38:17Z,2025-11-07T16:38:17Z,No
GEM/2025/B/6865335,"Split Air Conditioner Including Green AC, Wall Mount Type (V2)",2,Ministry of Home Affairs Central Police Organisation,2025-11-07T13:25:26Z,2025-11-07T13:25:26Z,No
GEM/2025/B/6865264,Monthly Basis Cab & Taxi Hiring Services - MUV; 2500Km in a month  (Cumulative 30000 Km per  year);,1,Ministry of Railways Indian Railways,2025-11-07T13:23:15Z,2025-11-07T13:23:15Z,No
GEM/2025/B/6864746,HIGH TEMPERATURE V FILM,9,Ministry of Defence Department of Defence Research & Development,2025-11-07T13:18:04Z,2025-11-07T13:18:04Z,No
GEM/2025/B/6842616,Custom Bid for Services - Manpower Cost for Carriage Watering of Pass Through Trains at Kacheguda  ,3,Ministry of Railways Indian Railways,2025-11-07T13:14:53Z,2025-11-07T13:14:53Z,No
GEM/2025/B/6781319,"Manpower Outsourcing Services - Minimum wage - Skilled; Graduate; Admin,Manpower Outsourcing Servic",4,Ministry of Finance Department of Revenue,2025-11-07T13:02:40Z,2025-11-07T13:02:40Z,No
GEM/2025/B/6865114,Online UPS (?10 KVA) With Battery Conforming To IS 16242 (Part 1),4,Ministry of Micro Small and Medium Enterprises Ministry of Micro Small and Medium Enterprises,2025-11-07T13:54:56Z,2025-11-07T13:54:56Z,No
GEM/2025/B/6824366,SITC OF HVAC CHILLER PLANT SYSTEM,1,Ministry of Defence Department of Defence Production,2025-10-27T12:49:41Z,2025-10-27T12:49:41Z,No
GEM/2025/B/6716022,"Desktop PC,ideo Conf and Streaming Facility,Visualiser,Digital Slide Presenter,LED,LCD,Iteractive T",17,Ministry of Defence Department of Military Affairs,2025-10-15T19:34:08Z,2025-10-15T19:34:08Z,No
GEM/2025/B/6864710,Custom Bid for Services - Non Comprehensive AMC of 750kVA DG set installed at sub station at NRSC B,1,Department of Space Department of Space,2025-11-07T12:06:58Z,2025-11-07T12:06:58Z,No
GEM/2025/B/6862368,ANNUAL MAINTENANCE SERVICES FOR WATER PURIFICATION AND CONDITIONING SYSTEM (Version 2) - Potable Wa,1,Ministry of Defence Department of Defence Production,2025-11-07T12:12:26Z,2025-11-07T12:12:26Z,No
GEM/2025/B/6863993,"Rod Welding Steel Mild 3.15MM,Fevi Quick Adhesive 3GM IS 9843 91 Rea,Leather Cloth Black,Sheet Cell",144,Ministry of Defence Department of Military Affairs,2025-11-07T10:46:47Z,2025-11-07T10:46:47Z,No
GEM/2025/B/6863920,"Profiling Floats 1,PSFI 2,Other Charges 3,Other Charges 4,Other Charges 5",8,Ministry of Earth Sciences Department of Earth Sciences,2025-11-07T10:53:44Z,2025-11-07T10:53:44Z,No
GEM/2025/B/6857435,"STANDARD DRY NITROGEN GAS,Valve spindle replacement,Total valve replacemant,Cylinder cap Valve guar",5850,PMO Department of Atomic Energy,2025-11-07T10:56:39Z,2025-11-07T10:56:39Z,No
GEM/2025/B/6863954,"PROBE TYPE TEMPERATURE CALIBRATOR,JUMBO PROCESS INDICATOR,HANDHELD DIGITAL INDICATOR",26,Ministry of Defence Department of Defence Research & Development,2025-11-07T11:08:31Z,2025-11-07T11:08:31Z,No
GEM/2025/B/6862412,Emergency Foldable Rescue Stretcher,100,Ministry of Railways Indian Railways,2025-11-07T14:04:46Z,2025-11-07T14:04:46Z,No
GEM/2025/B/6706603,"Laundry Service - Healthcare purpose,Laundry Service - Healthcare purpose,Laundry Service - Healthc",16182,Ministry of Railways Indian Railways,2025-11-07T14:05:00Z,2025-11-07T14:05:00Z,No
GEM/2025/B/6865743,Supply and Installation of GPU Accelerated Computing Solution,1,Department of Space Department of Space,2025-11-07T14:58:28Z,2025-11-07T14:58:28Z,No
GEM/2025/B/6774266,Pi tape Blue easy to read style with high contrast facing of white lines and numerals on dark blue,20,PMO Department of Atomic Energy,2025-10-17T13:36:10Z,2025-10-17T13:36:10Z,No
GEM/2025/B/6859552,"Heater Block (Male And Female),Heater Block Holder ( Male & Female),SS Flap Top Cover,SS Flap Botto",40,Ministry of Finance Department of Economic Affairs,2025-11-07T14:40:44Z,2025-11-07T14:40:44Z,No
GEM/2025/B/6817831,Manpower Outsourcing Services - Fixed Remuneration - Project Research Scientist - I (Medical); Proj,159,Ministry of Health and Family Welfare Department of Health Research,2025-10-24T10:29:22Z,2025-10-24T10:29:22Z,No
GEM/2025/B/6862948,Vault (Strong Room) Door as per IS 11188,1,Ministry of Finance Department of Financial Services,2025-11-06T18:43:39Z,2025-11-06T18:43:39Z,No
GEM/2025/B/6863128,Safes (V3) ISI Marked to IS 550,1,Ministry of Finance Department of Financial Services,2025-11-06T19:43:54Z,2025-11-06T19:43:54Z,No
GEM/2025/B/6863168,Safes (V3) ISI Marked to IS 550,1,Ministry of Finance Department of Financial Services,2025-11-06T19:55:41Z,2025-11-06T19:55:41Z,No
GEM/2025/B/6862958,"Household Zig - Zag Sewing Machine Head,Household Zig - Zag Sewing Machine Head",14,Ministry of Micro Small and Medium Enterprises Ministry of Micro Small and Medium Enterprises,2025-11-06T19:54:22Z,2025-11-06T19:54:22Z,No
GEM/2025/B/6863285,"Uniball Gel Pen Blue,XO Hauser Ball pens blue and black,Scribbling Note Pad Single Rule A5 Size,Mul",1106,Ministry of Defence Department of Defence Production,2025-11-06T21:24:56Z,2025-11-06T21:24:56Z,No
GEM/2025/B/6816290,"Electric Two Wheeler - Motorcycle, Scooter and Moped",3,Ministry of Defence Department of Defence Production,2025-10-27T11:26:51Z,2025-10-27T11:26:51Z,No
GEM/2025/B/6755765,"Ground Levelling,Base Preparation Asphalt,Retaining Wall,Cushion Synthetic System 8 Layers,Basketba",18638,Ministry of Defence Department of Military Affairs,2025-11-06T18:18:35Z,2025-11-06T18:18:35Z,No
GEM/2025/B/6862623,Facility Management Service - Outcome Based,23736,Ministry of Railways Indian Railways,2025-11-06T18:14:58Z,2025-11-06T18:14:58Z,No
GEM/2025/B/6841685,"UHMWPE Composite Laminates (Size: 1500 mm X 1000 mm X 10 mm),UHMWPE Composite Laminates (Size: 1500",45,Ministry of Defence Department of Defence Research & Development,2025-11-06T18:03:05Z,2025-11-06T18:03:05Z,No
GEM/2025/B/6862540,"Hiring of Sanitation Service - Manpower Based Model - Workman; 6; All Areas; All Areas; Daily; 3,Hi",20,Ministry of Electronics and Information Technology Department of Electronics and Information Technology,2025-11-07T11:32:36Z,2025-11-07T11:32:36Z,No
GEM/2025/B/6863118,Door Frame Metal Detector,7,Ministry of Defence Department of Defence Research & Development,2025-11-07T18:21:26Z,2025-11-07T18:21:26Z,No
GEM/2025/B/6867579,Accounting software (V2),1,Ministry of Micro Small and Medium Enterprises Ministry of Micro Small and Medium Enterprises,2025-11-07T18:52:59Z,2025-11-07T18:52:59Z,No
GEM/2025/B/6866824,Pole Mounted Stainless Steel Dustbin (V2),10,Ministry of Home Affairs Central Police Organisation,2025-11-07T18:51:47Z,2025-11-07T18:51:47Z,No
GEM/2025/B/6784462,"Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Co",5,Ministry of Defence Department of Defence Research & Development,2025-10-17T17:47:12Z,2025-10-17T17:47:12Z,No
GEM/2025/B/6867951,"Supply, Installation and Commissioning of Networking/ LAN connectivity of Computer Labs, Tools & Ac",1,Ministry of Micro Small and Medium Enterprises Ministry of Micro Small and Medium Enterprises,2025-11-07T21:32:34Z,2025-11-07T21:32:34Z,No
GEM/2025/B/6867978,"Supply, Installation, Commissioning and Training of Adobe Creative Cloud (All apps) Software for Tr",1,Ministry of Micro Small and Medium Enterprises Ministry of Micro Small and Medium Enterprises,2025-11-07T21:54:00Z,2025-11-07T21:54:00Z,No
GEM/2025/B/6864970,Servers (V2),1,Ministry of Health and Family Welfare Department of Health Research,2025-11-07T15:21:40Z,2025-11-07T15:21:40Z,No
GEM/2025/B/6844234,"Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Co",22,Ministry of Railways Indian Railways,2025-11-07T15:16:24Z,2025-11-07T15:16:24Z,No
GEM/2025/B/6866291,"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Providing General ",1,Ministry of Communications Department of Telecommunications (DOT),2025-11-07T15:44:23Z,2025-11-07T15:44:23Z,No
GEM/2025/B/6866202,Manpower Outsourcing Services - Fixed Remuneration - IT-Technical; Young Professional; Post Graduat,2,Ministry of Youth Affairs and Sports Department of Youth Affairs,2025-11-07T15:32:43Z,2025-11-07T15:32:43Z,No
GEM/2025/B/6866187,APPLICATION SERVER,2,Ministry of Defence Department of Defence Research & Development,2025-11-07T15:42:23Z,2025-11-07T15:42:23Z,No
GEM/2025/B/6827983,Photomask,1,Ministry of Defence Department of Defence Research & Development,2025-10-27T17:43:41Z,2025-10-27T17:43:41Z,No
GEM/2025/B/6826911,"Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Co",22,Ministry of Defence Department of Defence Research & Development,2025-10-27T12:23:57Z,2025-10-27T12:23:57Z,No
GEM/2025/B/6809904,Manpower Outsourcing Services - Minimum wage - Unskilled; Not Required; Others,2,Ministry of Defence Department of Defence Research & Development,2025-11-07T15:38:42Z,2025-11-07T15:38:42Z,No
GEM/2025/B/6788680,"1 Essential Spares for ICP-OES,2 Essential Spares for ICP-OES,3 Essential Spares for ICP-OES,4 Esse",51,PMO Department of Atomic Energy,2025-10-15T11:29:11Z,2025-10-15T11:29:11Z,No
GEM/2025/B/6743018,Toner Cartridges / Ink Cartridges / Consumables for Printers,6,Ministry of Power POWER GRID Corporation OF INDIA Limited,2025-10-21T10:10:24Z,2025-10-21T10:10:24Z,No
GEM/2025/B/6866073,"Multimedia Projector (MMP),Projector Screen (V2)",4,Ministry of Micro Small and Medium Enterprises Ministry of Micro Small and Medium Enterprises,2025-11-07T16:02:58Z,2025-11-07T16:02:58Z,No
GEM/2025/B/6865476,Modular Control Desk,16,Ministry of Science and Technology Department of Science and Technology (DST),2025-11-07T16:24:59Z,2025-11-07T16:24:59Z,No
GEM/2025/B/6866741,"Pedestal Fan Make Crompton,Godrej Interio Almirah Steel with 4 Shelves,A4 Spiral Binding machine,Go",23,Ministry of Defence Department of Defence Research & Development,2025-11-07T16:44:53Z,2025-11-07T16:44:53Z,No
GEM/2025/B/6866664,"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - CMC OF EQUIPMENT R",1,Ministry of Labour and Employment Employees State Insuarnce Corporation,2025-11-07T16:32:02Z,2025-11-07T16:32:02Z,No
GEM/2025/B/6864881,"60 KVA Modular UPS,75 KVA 3 Phase K 13 ISOLATION TRANSFORMER,3 Phase Static transfer Switch,Mainten",17,Ministry of Civil Aviation Airports Authority of India (AAI),2025-11-07T16:38:17Z,2025-11-07T16:38:17Z,No
GEM/2025/B/6843273,Pre-wired Control Panel as per Annexure,1,PMO Department of Atomic Energy,2025-11-07T16:38:32Z,2025-11-07T16:38:32Z,No
GEM/2025/B/6836393,"Refilling of Industrial Gases in Cylinders - Argon UHP gas for  ICPMS; Cubic Meter,Refilling of Ind",51,Ministry of Consumer Affairs Food and Public Distribution Department of Food and Public Distribution,2025-11-07T16:39:05Z,2025-11-07T16:39:05Z,No
GEM/2025/B/6864651,Supply and installation of Single Clamp Perfect Binding Machine,1,Department of Space Department of Space,2025-11-07T16:54:36Z,2025-11-07T16:54:36Z,No
GEM/2025/B/6765571,"magnetic stirrers,magnetic stirrers",8,Ministry of Defence Department of Defence Research & Development,2025-11-07T16:52:21Z,2025-11-07T16:52:21Z,No
GEM/2025/B/6732238,Inductively Coupled Plasma Optical Emission spectroscopy,1,Ministry of Commerce and Industry Department for Promotion of Industry &amp; Internal Trade,2025-10-16T14:28:08Z,2025-10-16T14:28:08Z,No
GEM/2025/B/6811449,EPOXY DISPENSER UNIT,1,Ministry of Defence Department of Defence Production,2025-10-22T09:33:11Z,2025-10-22T09:33:11Z,No
GEM/2025/B/6811274,Blood Culture Bottle (V2),3000,Ministry of Labour and Employment Employees State Insuarnce Corporation,2025-10-24T15:43:45Z,2025-10-24T15:43:45Z,No
GEM/2025/B/6777916,Courier Service in KG - National; PAN India,20,Ministry of Agriculture and Farmers Welfare Department of Agriculture Cooperation and Farmers Welfare,2025-10-28T15:35:29Z,2025-10-28T15:35:29Z,No
GEM/2025/B/6857405,DURAL REGENERATION MATRIX 5X5CM,10,Ministry of Labour and Employment Employees State Insuarnce Corporation,2025-11-08T09:26:28Z,2025-11-08T09:26:28Z,No
GEM/2025/B/6830050,Laser Diffraction Particle Size Distribution Analyzer as per specification,1,PMO Department of Atomic Energy,2025-11-08T09:36:42Z,2025-11-08T09:36:42Z,No
GEM/2025/B/6868149,Monthly Basis Cab & Taxi Hiring Services - SUV; 3640 Km x 208 hours; Outstation 24*7,1,PMO Department of Atomic Energy,2025-11-08T09:56:45Z,2025-11-08T09:56:45Z,No
GEM/2025/B/6866662,"SUPPLY, INSTALLATION, COMMISSIONING & TRAINING OF RECORDABLE ULTRASONIC FLAW DETECTOR",1,Ministry of Micro Small and Medium Enterprises Ministry of Micro Small and Medium Enterprises,2025-11-07T17:10:41Z,2025-11-07T17:10:41Z,No
GEM/2025/B/6864288,"Workplace Space Management Unit,Workplace Security Infrastructure,Operational Workstation Component",63,Ministry of Defence Department of Defence Research & Development,2025-11-07T17:05:41Z,2025-11-07T17:05:41Z,No
GEM/2025/B/6789635,AMC of Integrated Security and Surveillance System - Outdoor Perimeter Security; Comprehensive; Sof,1,Ministry of Home Affairs Central Police Organisation,2025-10-21T17:02:56Z,2025-10-21T17:02:56Z,No
GEM/2025/B/6867115,Digital Storage Oscilloscope,5,Ministry of Defence Department of Defence Production,2025-11-07T17:28:43Z,2025-11-07T17:28:43Z,No
GEM/2025/B/6811264,TEMPERATURE CALIBRATION UNIT,3,Ministry of Defence Department of Defence Production,2025-10-22T09:35:23Z,2025-10-22T09:35:23Z,No
GEM/2025/B/6810358,Portable Power Generators,126,PMO Department of Atomic Energy,2025-10-28T16:34:04Z,2025-10-28T16:34:04Z,No
GEM/2025/B/6860916,Hiring of Consultants - Per Person Per Month Based - Program Management Expert; As per Bid; Bachelo,6,Ministry of Power RURAL ELECTRIFICATION Corporation Limited,2025-11-07T17:43:58Z,2025-11-07T17:43:58Z,No
GEM/2025/B/6867233,"SUPPLY, INSTALLATION, COMMISSIONING & TRAINING OF 3D PRINTING MACHINE",1,Ministry of Micro Small and Medium Enterprises Ministry of Micro Small and Medium Enterprises,2025-11-07T17:58:46Z,2025-11-07T17:58:46Z,No
GEM/2025/B/6714449,Electronic Weighing Scales,4,Ministry of Defence Department of Defence Research & Development,2025-11-07T15:53:26Z,2025-11-07T15:53:26Z,No
GEM/2025/B/6865476,Modular Control Desk,16,Ministry of Science and Technology Department of Science and Technology (DST),2025-11-07T16:24:59Z,2025-11-07T16:24:59Z,No
GEM/2025/B/6866073,"Multimedia Projector (MMP),Projector Screen (V2)",4,Ministry of Micro Small and Medium Enterprises Ministry of Micro Small and Medium Enterprises,2025-11-07T16:02:58Z,2025-11-07T16:02:58Z,No
GEM/2025/B/6864970,Servers (V2),1,Ministry of Health and Family Welfare Department of Health Research,2025-11-07T15:21:40Z,2025-11-07T15:21:40Z,No
GEM/2025/B/6844234,"Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Co",22,Ministry of Railways Indian Railways,2025-11-07T15:16:24Z,2025-11-07T15:16:24Z,No
GEM/2025/B/6858047,Treatment Couch (V2),1,Ministry of Railways Indian Railways,2025-11-08T10:41:12Z,2025-11-08T10:41:12Z,No
GEM/2025/B/6862412,Emergency Foldable Rescue Stretcher,100,Ministry of Railways Indian Railways,2025-11-07T14:04:46Z,2025-11-07T14:04:46Z,No
GEM/2025/B/6706603,"Laundry Service - Healthcare purpose,Laundry Service - Healthcare purpose,Laundry Service - Healthc",16182,Ministry of Railways Indian Railways,2025-11-07T14:05:00Z,2025-11-07T14:05:00Z,No
GEM/2025/B/6865743,Supply and Installation of GPU Accelerated Computing Solution,1,Department of Space Department of Space,2025-11-07T14:58:28Z,2025-11-07T14:58:28Z,No
GEM/2025/B/6774266,Pi tape Blue easy to read style with high contrast facing of white lines and numerals on dark blue,20,PMO Department of Atomic Energy,2025-10-17T13:36:10Z,2025-10-17T13:36:10Z,No
GEM/2025/B/6859552,"Heater Block (Male And Female),Heater Block Holder ( Male & Female),SS Flap Top Cover,SS Flap Botto",40,Ministry of Finance Department of Economic Affairs,2025-11-07T14:40:44Z,2025-11-07T14:40:44Z,No
GEM/2025/B/6817831,Manpower Outsourcing Services - Fixed Remuneration - Project Research Scientist - I (Medical); Proj,159,Ministry of Health and Family Welfare Department of Health Research,2025-10-24T10:29:22Z,2025-10-24T10:29:22Z,No
GEM/2025/B/6863845,Custom Bid for Services - Repairs to CORS stations,1,Ministry of Science and Technology Department of Science and Technology (DST),2025-11-07T15:09:13Z,2025-11-07T15:09:13Z,No
GEM/2025/B/6844982,"Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Co",10,Ministry of Railways Indian Railways,2025-11-07T15:06:28Z,2025-11-07T15:06:28Z,No
GEM/2025/B/6866662,"SUPPLY, INSTALLATION, COMMISSIONING & TRAINING OF RECORDABLE ULTRASONIC FLAW DETECTOR",1,Ministry of Micro Small and Medium Enterprises Ministry of Micro Small and Medium Enterprises,2025-11-07T17:10:41Z,2025-11-07T17:10:41Z,No
